"","baseMean","lgFC_LMoDC_vs_PMoDC","lfcSE","stat","pvalue","padj"
"Ppm1h",43.4780628884064,-1.22102818334405,0.254559524876337,-4.796631294536,1.61356209728261e-06,1.67333161934051e-05
"Fastkd2",25.2672043765272,-2.67342194626629,0.557439612500688,-4.79589517198689,1.61949961132026e-06,1.67725422154432e-05
"Nenf",25.6499458494279,-1.53663780570222,0.320404972663249,-4.79592371157502,1.61926902213705e-06,1.67725422154432e-05
"Mrps18a",141.616838138621,0.774222485811415,0.161475026912758,4.79468869343933,1.62927642864858e-06,1.68625777183137e-05
"Relch",53.220739027589,-1.27273952156064,0.265488032826652,-4.79396192743522,1.63519320271828e-06,1.69125696966863e-05
"Ndst2",103.952985207162,0.659804404418917,0.137666502803966,4.79277377561094,1.64491073619743e-06,1.70017798935254e-05
"Mtf1",78.7268373143947,-0.875638213746906,0.182717300315967,-4.79231146822274,1.64870678881809e-06,1.70297079460799e-05
"Smad4",211.491215405513,-0.621405702858377,0.12974992404385,-4.7892567755829,1.67400162995661e-06,1.72795154986105e-05
"Impdh2-ps",25.7812331158488,4.26903341017751,0.891406513631371,4.78909829005682,1.67532412019015e-06,1.72817065970046e-05
"Sap18",121.683502263693,1.04851195433056,0.219038640155428,4.78688122600899,1.69393012845965e-06,1.74620638275516e-05
"Chd2",325.837431118177,-0.750656390561297,0.15683342529047,-4.78632912066426,1.69859429208894e-06,1.74985564200241e-05
"Celf1",135.521625516122,0.684262074584239,0.143003867669227,4.78492005661667,1.71055402424722e-06,1.76101084268731e-05
"C1qa",22.4118836066307,-2.15739311064442,0.450943300547177,-4.78417820605524,1.71688311798453e-06,1.76635840149024e-05
"Tnrc6b",219.007804295386,-0.722212863524397,0.150992292831025,-4.78311077991656,1.72602936103488e-06,1.77459531267298e-05
"Pcf11",102.411685909956,-0.864402117527961,0.18073206434022,-4.78278229534722,1.72885339147177e-06,1.77632553740261e-05
"Cyb561d1",56.9142765555487,-0.94058537646046,0.196724929555853,-4.78122106122505,1.74233636963526e-06,1.78899788454766e-05
"Gm20762",49.9391136497018,2.012137887975,0.420872828187483,4.78086907306515,1.74539010518169e-06,1.79095203541583e-05
"Vcpkmt",31.3119921420622,1.29375197659739,0.270906907624813,4.77563303180568,1.79142815903878e-06,1.83698094358351e-05
"Rwdd4a",98.3183753306534,0.805435034078689,0.168743060184061,4.77314464488281,1.81371430252453e-06,1.85860940310051e-05
"Nudcd3",168.286549148614,0.612553026994987,0.128360022300401,4.77214802566353,1.82271459502939e-06,1.86660364383075e-05
"Prorsd1",112.948145847651,-0.753295407651209,0.157902652145347,-4.770631762143,1.8364900671597e-06,1.87947431856725e-05
"Exoc2",120.506062451431,-0.703792010080946,0.147531682499679,-4.77044657904228,1.83817932120403e-06,1.87996710340748e-05
"Gm6450",17.5902553949782,5.14630629957816,1.07909348188957,4.76910145964981,1.85049448736476e-06,1.89131957914116e-05
"Tec",286.311134881971,0.470829088081637,0.0987296302531728,4.76887320325507,1.85259212845969e-06,1.89222106769052e-05
"Ifngr1",271.608861914688,-0.696586148522854,0.146213655053073,-4.76416616676469,1.89636187310881e-06,1.93565697815159e-05
"Fyb2",3.56130222397554,-5.39913278514407,1.13337780616758,-4.76375375957006,1.90024374705365e-06,1.93834824158828e-05
"Gm46311",6.25670095992749,3.97029724989087,0.833709290828484,4.76220823441401,1.91485937164876e-06,1.95197779823736e-05
"Hk1",255.607739750781,0.636678602337613,0.133719563846529,4.76129733019721,1.92352407464902e-06,1.95952720850698e-05
"Sf3a2",213.409674221533,0.998557403131852,0.209812223232905,4.75929089232989,1.94274277478279e-06,1.97781125129293e-05
"Ppm1f",59.1345281404504,0.929649838071294,0.195557317226104,4.75384839216438,1.99580721660635e-06,2.03050556429376e-05
"Nudt5",25.3905482199751,1.2096651245219,0.254643627628293,4.75042370307284,2.02990873586684e-06,2.06385103739407e-05
"Cobll1",24.8117278982268,-1.67448141350689,0.352513433289987,-4.75012086171882,2.03295108425903e-06,2.06559507686528e-05
"Marveld1",29.751122655396,-1.38248093087026,0.291117151574459,-4.74888175909023,2.04544481111342e-06,2.07693372014295e-05
"Gtpbp6",63.511309356726,0.851696290123616,0.179355994857507,4.74863575538839,2.04793399698398e-06,2.07810564517944e-05
"Tex261",348.940589487313,0.420410171285184,0.0885747034955642,4.74639095242625,2.07078282795133e-06,2.09992218240328e-05
"Tmem63b",51.3525680673878,0.959876030456054,0.202276111217968,4.74537514428343,2.08120256365735e-06,2.10911452512307e-05
"Pgrmc1",49.5709984015159,1.17571784249894,0.247812161658709,4.74439121401216,2.09134331035524e-06,2.11801235972607e-05
"Dok2",70.960189896482,-0.884755114281062,0.186552320841699,-4.74266474032146,2.10925178491322e-06,2.13476029154481e-05
"Abcg3",5.02680653462406,-5.24356489591889,1.10587951402096,-4.74153362046951,2.12106449637125e-06,2.14532098443892e-05
"Ctss",1750.83689663764,-1.03066391264346,0.217568837995284,-4.73718535310557,2.16706946475305e-06,2.19042878495753e-05
"Tacc3",213.285682057895,0.642585651884499,0.135747343574565,4.73368859355641,2.20475910087559e-06,2.2270785310986e-05
"Mirt1",27.1513473269142,-1.41352684340744,0.298736125765757,-4.7316903497497,2.22657887538132e-06,2.24766062089401e-05
"Cav1",8.21675602701792,-5.33544492638029,1.12776994934491,-4.73096922779286,2.23450395112433e-06,2.25419886605323e-05
"Ppard",144.946142102421,0.954035612852373,0.201706799147936,4.72981385299097,2.24725792789721e-06,2.26559694984767e-05
"Pafah1b3",184.506195632337,-0.60993298415357,0.128990153381467,-4.72852359784235,2.26158344355517e-06,2.27856361698251e-05
"Gps2",217.388097243427,0.676181414844507,0.143020746352782,4.72785544816419,2.26903623355118e-06,2.28459366180192e-05
"Hilpda",59.7345936345927,1.16822535394886,0.247147948386329,4.72682602294053,2.28056500232633e-06,2.29471718333624e-05
"Ndufa3",620.003021519036,-0.516926746387877,0.109387441505318,-4.7256498485957,2.29380609417973e-06,2.30654946136962e-05
"Rock1",68.6216278920795,-0.965116913339176,0.204305964092504,-4.72388027254163,2.31386673142771e-06,2.32521946684336e-05
"Atp5mc3",1931.71451710265,0.315089065219326,0.0667145195269157,4.7229458812516,2.32452722207535e-06,2.33442520895645e-05
"Mgst1",193.280949014347,-1.61649720487287,0.342400058427732,-4.72107747964668,2.34598545640646e-06,2.3544558100853e-05
"Carm1",94.6745788818551,0.881592738838997,0.186828736762939,4.71872129584446,2.37331702216667e-06,2.38035133808289e-05
"H2-Oa",323.416996179799,-0.77170388886575,0.163618905972636,-4.71647138989435,2.39970093539012e-06,2.40526366775805e-05
"Rrbp1",282.017585571068,0.60883081971186,0.129183799509926,4.71290380079803,2.44211503931745e-06,2.44620094607564e-05
"Wasl",46.73973132777,-1.2241342838253,0.259753500808322,-4.71267674936408,2.44483861186897e-06,2.44735420143745e-05
"Cracr2a",27.0342300849374,-1.41656090760048,0.300677860111209,-4.71122452140824,2.46232775982464e-06,2.46327724353665e-05
"Baz1b",312.15477305212,0.512842631886375,0.108923825860721,4.70826862565533,2.49829729227718e-06,2.49765546895225e-05
"Kdm5a",90.9158627302906,-1.01125504065045,0.214880136957067,-4.70613549940404,2.52456751850255e-06,2.52229897259375e-05
"Sms-ps",12.6235411229403,3.12257189849057,0.663559657922835,4.7057892402098,2.5288567635158e-06,2.52496371910757e-05
"Vps11",135.408990392206,0.692139317122802,0.147163155914693,4.70321061559743,2.5610199150539e-06,2.55543820498263e-05
"Dennd3",124.033123664286,-0.731916195575967,0.155644353316281,-4.70249116001437,2.57006350249632e-06,2.56281924919012e-05
"Sympk",156.614880574509,0.771058151975578,0.164043836162093,4.70031773222915,2.59757013126389e-06,2.58859005526592e-05
"Arhgap26",46.0909898618995,-1.08895677189859,0.231687245685651,-4.70011531569618,2.600146224225e-06,2.589499432264e-05
"Aen",17.7907320168716,1.51642122808236,0.322757032260929,4.69833675647517,2.62288707555367e-06,2.61047699604018e-05
"Tspyl1",29.937473920277,-1.33608318974803,0.284416653034546,-4.69762644167584,2.63202247638757e-06,2.61789532699354e-05
"Nubp2",120.919812742956,0.637682340653021,0.135776501668016,4.69655892454942,2.64580933519362e-06,2.62992772104878e-05
"Zcchc7",157.139364998401,-0.747915453804662,0.159274892049414,-4.69575238244472,2.65627166992026e-06,2.63864229827561e-05
"Use1",516.951439194888,-0.59366521877272,0.126457757882036,-4.69457333986981,2.67163749679824e-06,2.65221360173223e-05
"Inpp1",30.0897501074641,-1.30708877736705,0.278478194288645,-4.69368447574836,2.68327794441724e-06,2.66207166875709e-05
"Gemin7",163.465129457852,0.709209198239115,0.15110285038193,4.69355274534203,2.6850072044127e-06,2.66209058241326e-05
"Mga",44.9408152995606,-1.54284993014056,0.328811727860126,-4.69219860307682,2.70284550749762e-06,2.67636724998142e-05
"Scamp3",164.849523879207,0.768981061226221,0.163884430873366,4.69221546627827,2.70262266848456e-06,2.67636724998142e-05
"Grk2",1251.820009799,-0.494726470689423,0.105446671444088,-4.69172202321956,2.7091505747476e-06,2.68090513963898e-05
"Taok1",18.6900709375848,-2.85538618394428,0.608729045626452,-4.69073425107514,2.72226360105938e-06,2.69216996277575e-05
"Grina",905.154192833258,0.904599846034255,0.192882151329198,4.68990956291414,2.73325826494743e-06,2.70132686680455e-05
"Klhl6",157.139260079924,-0.652210576674954,0.139086990473455,-4.68922775922333,2.74238017294546e-06,2.7069048682352e-05
"Tnfrsf22",22.4812669340332,1.46820818529847,0.313095139327488,4.68933560722824,2.74093532302036e-06,2.7069048682352e-05
"Lrrcc1",25.6559580132798,-1.65442855916945,0.352829523285872,-4.68903096249399,2.74501856126057e-06,2.70779207380114e-05
"Aimp1",399.027073084797,-0.43693962718668,0.0932252374697244,-4.68692426048879,2.77341545419754e-06,2.73407124509429e-05
"Arc",36.5363345380422,-1.44454286154314,0.308337347728229,-4.68494287891577,2.80038019966244e-06,2.75890621442694e-05
"Cyba",1618.28558164292,0.696225794120183,0.148630249892092,4.68428058639244,2.80944934565904e-06,2.76609035512515e-05
"Prelid2",13.2652566150156,-2.13491066637377,0.455791009661908,-4.68396835636882,2.81373465675718e-06,2.76855838603555e-05
"Hspa9",476.137158630878,0.604853111192059,0.129155013018903,4.68315628680656,2.82490958250288e-06,2.77779801397598e-05
"Olfm4",14.5617178524,1.81425715992675,0.387437556064769,4.68270855916574,2.83108898241392e-06,2.78211686238984e-05
"Foxp4",144.35640083306,0.739990347914022,0.158066933405516,4.68149999478766,2.84783404492215e-06,2.79680660840746e-05
"Itga4",153.883022168026,-1.13878853522387,0.243281084113485,-4.68095799298826,2.8553744888532e-06,2.80067796430302e-05
"Marchf7",194.72485262397,-0.55135566181285,0.117785968508231,-4.68099612199836,2.85484340415648e-06,2.80067796430302e-05
"Nos2",142.867922948246,2.07274721976558,0.442884020124508,4.68011290897979,2.8671697108652e-06,2.81047630474356e-05
"Zfp335",37.2100693885763,1.0652628718248,0.227650302398007,4.6793826346972,2.87740012416482e-06,2.818729410494e-05
"Champ1",58.6473377934413,-0.966962465663835,0.206680863257011,-4.67852925726076,2.88939946981197e-06,2.82692596776198e-05
"Hnrnpul1",527.892341756826,-0.435386727750518,0.0930583715164322,-4.67864116527805,2.88782319963729e-06,2.82692596776198e-05
"BC005624",86.2676873305524,1.02312732258398,0.218764156694181,4.67685080611378,2.91314041189951e-06,2.84836329470024e-05
"mt-Rnr1",164.393811155318,-1.53690860305927,0.328668588052712,-4.67616516736544,2.92289221053283e-06,2.85610421526391e-05
"Nckap1",11.2661829974049,-2.77883167246865,0.594935606586091,-4.6708108267622,3.00013137433038e-06,2.92973933330155e-05
"Brd8",189.925036469053,-0.716876786150763,0.153602252400971,-4.66709813785408,3.05483442939904e-06,2.98128857229e-05
"Amigo2",135.451598888893,0.915504061728603,0.196168380858022,4.66692979635287,3.0573373265662e-06,2.98186170584771e-05
"E2f6",42.9722522237609,1.01774909892813,0.218094317176931,4.66655487452466,3.06291872623416e-06,2.98543474593368e-05
"Hscb",146.498449062185,-0.702372645125958,0.150560555752304,-4.66505082700063,3.0854076489752e-06,3.00547280750613e-05
"Arhgef2",294.206779694416,0.523434163698123,0.112214137423469,4.6646008757596,3.09216616412312e-06,3.010172514743e-05
"Rtf2",207.419354511403,0.549503339649078,0.117810492350645,4.66429881316145,3.09671127491526e-06,3.01271298158318e-05
"Otub1",62.3124539801036,1.19528945359367,0.256270791752241,4.66416576552062,3.09871526409321e-06,3.01277962528887e-05
"Egf",18.2281147084367,-1.99618928729841,0.428112910516128,-4.6627635800374,3.11991103352741e-06,3.03149407914405e-05
"Rpl19-ps9",14.889845918225,2.82092308961259,0.60507433690009,4.66210995505894,3.12983884193339e-06,3.03924338200468e-05
"Rhov",14.5348677742785,2.04003719577553,0.437599925531925,4.66187738331025,3.1333786420497e-06,3.04078378691681e-05
"Trbv14",10.5037131938304,-2.39918678964561,0.514761356452696,-4.66077486114886,3.15021162235504e-06,3.0552145865158e-05
"Ctsh",798.961467682359,-0.677381998787499,0.145345152241362,-4.66050630751434,3.15432493751056e-06,3.05729900232188e-05
"Ddhd1",48.7623389387719,-1.15477316561682,0.247828707924283,-4.65956174040026,3.16883341142251e-06,3.06944996155586e-05
"Smarcd1",94.3531098283667,-0.88748787037116,0.190549275727076,-4.65752423872924,3.20034753395458e-06,3.09804786775727e-05
"Fkbp2",279.836503584712,0.978437169406049,0.210110850306336,4.65676650196558,3.21214398784871e-06,3.10753469949366e-05
"Zfp597",17.5720679792393,-1.90700987980779,0.409659928660194,-4.65510475004165,3.23816035197328e-06,3.13075801483329e-05
"Ddi2",135.062178090647,-0.590858591006454,0.126936124239283,-4.6547710082328,3.24340972349656e-06,3.13388676324937e-05
"Gm10252",9.84284308083193,3.15251180953842,0.677450302630444,4.65349531515103,3.26355021894854e-06,3.15139098685812e-05
"Spc24",165.949009030281,0.694545990414382,0.149351071923244,4.65042521269168,3.31251352191191e-06,3.19668849857909e-05
"Bcorl1",23.8094662775839,1.4808488823563,0.318457221847114,4.65007159758252,3.31819816292251e-06,3.20019037199826e-05
"Cbx4",18.0183548510129,-1.87232572995092,0.402750326820983,-4.64884968493929,3.33791347767086e-06,3.21721121940709e-05
"H2-Q5",31.652914789845,1.39097459617927,0.299241142705534,4.64834007651162,3.34616905992766e-06,3.22317249918527e-05
"Sema6d",18.5029765920575,-1.81928760131164,0.391435356593883,-4.64773447432641,3.35600518947317e-06,3.23064791461591e-05
"Ido1",32.693394591901,-1.41696214283942,0.305006724653767,-4.64567508945222,3.38966139700581e-06,3.26103024139631e-05
"Ube2l6",102.25313947343,1.8412044960553,0.396529066054523,4.64330273282447,3.42883367197238e-06,3.29667850141581e-05
"Ncaph",83.1614404333259,0.878542668424557,0.189253424909638,4.64214937639321,3.44803432063233e-06,3.31309273055326e-05
"Kit",108.069539853419,-0.781371595654093,0.168351807812108,-4.64130207931094,3.46220545428552e-06,3.32465700810663e-05
"Pla1a",34.3676101117877,-1.33673831143529,0.288106808268612,-4.6397317698546,3.48861684430746e-06,3.34795374836559e-05
"Tmem230",88.4111141582871,-0.785834244852114,0.169412210476984,-4.63859271205763,3.50789569339103e-06,3.36438104518329e-05
"Myb",136.868891830774,0.936285984446134,0.201889025747124,4.63762693876624,3.52432164445098e-06,3.37805361561108e-05
"Mmd",27.6449591799941,-1.21200715414246,0.261532728371775,-4.6342465881347,3.58239770648124e-06,3.43160631994382e-05
"Tmem134",417.362779354671,-0.668614555202671,0.144323454060569,-4.6327505086046,3.60839298056265e-06,3.45438161964565e-05
"Fcer2a",92.051840523266,-1.27421239215387,0.275233339567496,-4.62957138170897,3.6642339915958e-06,3.50568323990045e-05
"Ccnb1",104.808410654911,1.30354989671908,0.281610502469208,4.62891080158353,3.67594051429817e-06,3.51472297577182e-05
"Psme3",386.784170216882,0.523565449488325,0.113119717217566,4.6284190092284,3.68467912583403e-06,3.51947810425513e-05
"Recql5",109.820984950677,-0.810954117406327,0.175213516221611,-4.62837647970392,3.68543576380307e-06,3.51947810425513e-05
"Mcee",92.8470581491527,-1.00349713775492,0.216856647016647,-4.62746773760591,3.7016387318846e-06,3.53278408954725e-05
"H2-Eb1",2484.00859225986,-0.9975130753935,0.215587219115566,-4.62695831174844,3.71075169830821e-06,3.5393113318545e-05
"Gpx3",44.7385760902014,1.28818766849204,0.278505239614415,4.62536241786873,3.73943960072301e-06,3.56448970146077e-05
"Gm50069",7.51974281029874,-3.30991507802102,0.715642433088103,-4.62509617231366,3.74424629694882e-06,3.5656531691297e-05
"Ythdf2",106.681342286621,0.636676313875661,0.137658520598352,4.62504108796361,3.74524150811194e-06,3.5656531691297e-05
"Gm4929",13.3051928669287,3.09877871870557,0.670238278930418,4.62339859736252,3.77503323306951e-06,3.5912749634949e-05
"Snx30",108.601778299394,-0.878500348879864,0.190015727897916,-4.62330333703654,3.776768029835e-06,3.5912749634949e-05
"Ap3s1",96.2117237026307,1.31176933623276,0.283816183720123,4.62189759244427,3.80245722483366e-06,3.61326845390539e-05
"Tcp11l2",133.011218275667,-0.925509426646465,0.200254870528904,-4.62165751176014,3.80686127740257e-06,3.61326845390539e-05
"Twf1",109.049076570011,-0.703611482549766,0.152239990529693,-4.62172573777541,3.80560923875512e-06,3.61326845390539e-05
"Ppic",32.3358428591127,1.37263057956961,0.297048801142147,4.6208925075337,3.82092719140328e-06,3.6244090591946e-05
"Tmem97",75.3417578306178,1.11397909573024,0.241171997181555,4.61902338890378,3.85550400893401e-06,3.65498023161186e-05
"Actr1a",237.725865654533,0.564179557865112,0.12215400211155,4.61859249891715,3.86351747574936e-06,3.65812123038409e-05
"Insm1",7.64470096640253,-3.77452844288156,0.817228874614035,-4.61869197250796,3.86166610173496e-06,3.65812123038409e-05
"Plekha2",200.750305496277,-0.814287637449733,0.17631600582423,-4.61834212749522,3.8681810833922e-06,3.66031044036979e-05
"Cacna1e",11.8371729957885,-2.91323596236749,0.631303239162957,-4.61463807191951,3.93780921793208e-06,3.72167202709962e-05
"Parvg",336.237488963138,0.753179062112124,0.163211400164878,4.61474542434691,3.93577443100956e-06,3.72167202709962e-05
"Rad9a",127.686412769242,0.656784274345916,0.142341005819205,4.61416069505742,3.94686976526339e-06,3.72797176978701e-05
"Gm5962",9.21360558588978,4.74349361363516,1.02808086536927,4.61393045374051,3.95124685321768e-06,3.7298428451902e-05
"Rab11fip5",13.6071777454891,-2.35012438374789,0.509475102879501,-4.61283460264343,3.9721437854173e-06,3.74729637356398e-05
"Rab8b",105.39163312103,-1.14567384386516,0.248486347619767,-4.61061082365084,4.01487536380763e-06,3.78531495536218e-05
"Eps8",31.2917492768509,-1.42182110415221,0.308562669490424,-4.60788437726532,4.06786746273763e-06,3.83295550393305e-05
"Zfp386",39.620076505844,-1.0948803509377,0.237656056543494,-4.60699536490594,4.08529104598559e-06,3.84704418764741e-05
"Spacdr",133.046552377882,0.994191735552208,0.215828654487691,4.60639361308212,4.09712522985471e-06,3.85585558209906e-05
"Xrcc4",15.821961390454,-3.83330158768027,0.832216833368599,-4.60613320228582,4.10225670444762e-06,3.8583521366424e-05
"Pus1",55.7662040059191,0.860420560428883,0.186867343904853,4.60444581942033,4.13565666075173e-06,3.8874173660182e-05
"Dapk3",66.0681127131842,1.14908995621077,0.249570993723314,4.60426085206322,4.13933370228025e-06,3.88852555278783e-05
"Atp11a",89.086381247152,-0.816639232415706,0.17738854669107,-4.60367508302505,4.15099912649271e-06,3.89713223178441e-05
"Myh9",1236.53563098917,-0.575577396006182,0.12508190351787,-4.60160406756162,4.19249592714338e-06,3.93371860168257e-05
"1110059G10Rik",87.7428788280188,-0.866234890235432,0.188275385110666,-4.60089294055232,4.206836194827e-06,3.94479591618537e-05
"Epb41l4aos",226.472548260685,-0.892239378682044,0.193974809805409,-4.59976931838272,4.22959050447537e-06,3.96374508083466e-05
"Derl1",342.41708856374,0.476050296585385,0.103519692309317,4.59864481786658,4.25248064769446e-06,3.98279866197424e-05
"Ccr10",8.04153293019347,3.74442522924849,0.814405429131936,4.59774099644647,4.27096468299869e-06,3.99770512661201e-05
"Nt5c3",139.732866077216,0.696587438944047,0.151543303540803,4.59662302898452,4.29393473533911e-06,4.01679014965677e-05
"Dock2",571.521905236148,-0.56441417127897,0.122836154914714,-4.59485378446474,4.33052816506327e-06,4.04858867371621e-05
"Hps1",95.8865905212224,-0.736931577652129,0.160390215828027,-4.59461678412029,4.3354526978356e-06,4.05075970555276e-05
"Robo3",8.11482210211819,2.32041222852509,0.505094385525439,4.59401706893101,4.34793791197068e-06,4.05998809464521e-05
"Cd14",544.630066364265,1.27972315218285,0.278732652520965,4.59122080103837,4.40660841183711e-06,4.10984221322088e-05
"Mef2d",404.79171948993,-0.716369143512169,0.156027944162799,-4.59128746043537,4.40520099962095e-06,4.10984221322088e-05
"Cdk17",80.3332887496351,-0.828243980102684,0.180404325454694,-4.59104280352017,4.41036867124839e-06,4.11088615189536e-05
"Fbxw4",54.5244765817264,-1.13995323185485,0.248328423467305,-4.59050645889893,4.42171773457489e-06,4.11899810032273e-05
"Atg4b",113.181980563996,0.825673445695435,0.17994384676924,4.5885061396641,4.46429180106143e-06,4.15617022579678e-05
"BC018473",5.85575302378394,5.98597987322712,1.30484557863929,4.58750059870637,4.48584142261941e-06,4.17373625729192e-05
"Stap2",36.4466215993676,-1.34640977711283,0.293515015448969,-4.58719215796618,4.49247152564327e-06,4.17740811040401e-05
"Utrn",61.3748218760292,-0.938556276424397,0.204620141905592,-4.58682252726336,4.50042930723511e-06,4.1823094087416e-05
"Gm4739",18.4877573469955,4.16641741387199,0.908639805682796,4.58533446126229,4.53260271825737e-06,4.20969534083498e-05
"Cyp27a1",9.52849319822985,-3.06440497882864,0.668657688946135,-4.5829204232414,4.58526569786145e-06,4.25397482902394e-05
"Penk",30.1541777178368,-1.49267943697063,0.32571036520043,-4.58284290723167,4.5869664085992e-06,4.25397482902394e-05
"Tspan3",226.447917417759,-0.856226234499436,0.186835794655608,-4.58277406680935,4.58847728249466e-06,4.25397482902394e-05
"Copg2",48.3717261874188,-1.05773715019372,0.230865498727825,-4.58161637846425,4.61395715950301e-06,4.27505102052523e-05
"Mxd1",225.650084295969,0.859445595418684,0.187694341758565,4.57896379489269,4.67285064732972e-06,4.32704302060288e-05
"Rexo2",239.00257315112,0.755573636336872,0.165033698275144,4.57829912456534,4.68772030057634e-06,4.33823152192457e-05
"Nploc4",132.667913546308,0.754246955465572,0.164761234677673,4.57781805860538,4.6985107159683e-06,4.34563385649213e-05
"Chtop",314.157854969742,0.489973055932236,0.107101001333293,4.57486904727869,4.76517946049208e-06,4.40467835403918e-05
"Hdlbp",383.83377441289,0.577937925263047,0.126398564570915,4.57234563719116,4.82294507104532e-06,4.45542806978584e-05
"Rbm47",41.0075687213566,-1.09513024522651,0.239537246478084,-4.57185786898788,4.83418808780103e-06,4.46051996293484e-05
"Serpinb6b",170.485900472729,-2.26524159010506,0.495472596176494,-4.57188068035584,4.83366172859547e-06,4.46051996293484e-05
"Dnmt1",242.033243697398,0.580890741613584,0.127074251973513,4.5712702029886,4.84776708266086e-06,4.47039943179496e-05
"H4c9",58.9938393958543,1.02231938102704,0.223674555280794,4.57056628432166,4.86408037671475e-06,4.48278716068335e-05
"Ints4",171.434911677442,-0.715489794892308,0.15657802512575,-4.56954157084105,4.88792208908525e-06,4.50209439282254e-05
"Eif2s2",352.276801223503,0.902651650596745,0.197573762338996,4.56868179210953,4.9080126244516e-06,4.51589268717168e-05
"Il15",49.0330938704998,-0.89602639283188,0.196124885528852,-4.56865221573355,4.9087051437071e-06,4.51589268717168e-05
"Cdc45",103.827472845858,0.908777927289168,0.198943331417602,4.56802407405931,4.92343495304927e-06,4.52676836852717e-05
"Dap",239.592048304088,-0.488892418925226,0.107043128564361,-4.56724710387434,4.94171333352759e-06,4.54089195688846e-05
"Grpel1",12.125560605922,-2.57028967441462,0.562835903016008,-4.56667682470412,4.95517060267384e-06,4.55057142190094e-05
"Fth1-ps",25.3952091000487,1.93733875991488,0.424276795275503,4.56621427683048,4.96611143288109e-06,4.5525612817566e-05
"Gnl1",204.980948691891,0.51597823290513,0.11299780742276,4.56626765309433,4.96484772292583e-06,4.5525612817566e-05
"Herc3",44.8419471999683,-0.991177928881209,0.217059257043191,-4.56639326229694,4.96187507671704e-06,4.5525612817566e-05
"Rab1b",172.396293025967,0.752078969321865,0.164789553734565,4.56387527168911,5.02179207331935e-06,4.60089555110589e-05
"Zfpm1",243.803105711662,0.580579621588237,0.127217692545913,4.56367042955686,5.02669676503932e-06,4.602680108506e-05
"Csnk1g2",290.403815894272,0.768963713101976,0.168518387002451,4.56308493559693,5.0407410021204e-06,4.61282624567937e-05
"Gm11953",8.59690206512497,3.1157196764926,0.683609517434308,4.55774765715138,5.1705105506874e-06,4.72879948484137e-05
"St8sia4",49.8544339586785,-1.65644148699729,0.36350078875601,-4.55691304733078,5.19109012128819e-06,4.74483316664545e-05
"Slc28a2",104.173308014038,-0.828817057368082,0.181946923253539,-4.55526833071613,5.23187487579895e-06,4.77930541764592e-05
"Tpsg1",5.56536560875917,3.50166780766915,0.768759209644265,4.55496046582585,5.23954314884044e-06,4.78350314691204e-05
"Gm26956",44.6813370998175,2.17833919884202,0.478359941709983,4.55376591747034,5.26939887065813e-06,4.80794037635783e-05
"Gm7693",23.3399565974841,2.73037690504042,0.599788033655725,4.55223637657241,5.30786503589326e-06,4.84020077028204e-05
"Elavl1",267.320339069254,0.568921918959002,0.125040866733295,4.54988783924921,5.36745178978342e-06,4.89061897877349e-05
"Mir692-2",25.5095100913778,6.26939288868071,1.37794609675173,4.54980996967858,5.36943841367332e-06,4.89061897877349e-05
"Gabarap",1131.26952136857,0.694366609145562,0.152627433998297,4.54942202037748,5.37934634779465e-06,4.89494650415209e-05
"Gm2296",14.2344600561904,1.95217510504263,0.429108160724067,4.54937771807596,5.38047890826431e-06,4.89494650415209e-05
"Tifab",8.34610265712016,-3.2330762971217,0.711236458747812,-4.54571226960691,5.47497875193371e-06,4.97800930213786e-05
"Tnfrsf12a",34.9052965790119,1.06157673447681,0.233562398541043,4.54515256354616,5.48954778146328e-06,4.98834213463266e-05
"Smg5",164.604669530601,0.650626891505155,0.143156354418329,4.54486909888683,5.49694045702554e-06,4.99214557491596e-05
"Ggt1",11.5760925469993,-2.77658472314506,0.611003751259252,-4.54430061586798,5.51179506131995e-06,5.00271731338229e-05
"Scaf1",86.4992605783213,0.968465466767338,0.213219524051813,4.54210500222296,5.56952863328155e-06,5.05217265184502e-05
"Enpp4",22.8481044700865,1.76660441229495,0.389001401261871,4.54138315842645,5.58863560870972e-06,5.06655223559554e-05
"Ak2",658.790797598449,0.429311929324965,0.0945853946045013,4.53888183392465,5.6553314878568e-06,5.12403317462043e-05
"Igfbp4",9.27659208643706,-4.38684130218755,0.967252869344957,-4.53536137365859,5.75049388101806e-06,5.20722441837854e-05
"Mir692-1",753.97914177728,7.45932848324263,1.64559972368233,4.53289361677274,5.81811211575481e-06,5.2653914647581e-05
"Brd1",147.865425172096,-0.645994455319388,0.142637055261135,-4.52893852958982,5.92807406033886e-06,5.36178970501073e-05
"Ogfr",376.68577817248,0.533941791547837,0.117921001523298,4.52796181045278,5.95553414178606e-06,5.38286419830808e-05
"Trafd1",347.491351008364,0.635653357646964,0.140387024989098,4.52786400806148,5.95829051373816e-06,5.38286419830808e-05
"Fam216a",95.3564380181533,0.673837634049085,0.148833362780836,4.52746361070496,5.96958767769011e-06,5.38994209924155e-05
"Gm4335",9.1382673327914,3.11227578639127,0.68744379342158,4.52731672927134,5.97373705698472e-06,5.39056179878401e-05
"Tgif1",208.292062203109,0.711063762103857,0.157141453440242,4.5249916335683,6.03978949608718e-06,5.44700830220701e-05
